line_item_id,transaction_id,transaction_date,customer_id,store_id,store_name,product_id,item_name,category,supplier_id,supplier_name,quantity,price,discount,total_price,payment_method_id,payment_method,cashier_id,promo_flag
LI0001740,T00310,2025-11-25,C11961,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM02,Debit,L005,1
LI0001741,T00311,2025-11-25,C85063,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM05,GoPay,L006,1
LI0001742,T00311,2025-11-25,C85063,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,3750,21250,PM05,GoPay,L006,1
LI0001743,T00311,2025-11-25,C85063,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,5,3500,2625,14875,PM05,GoPay,L006,1
LI0001744,T00312,2025-11-25,C54376,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,3,7000,3150,17850,PM03,Credit,L007,1
LI0001745,T00312,2025-11-25,C54376,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,5000,45000,PM03,Credit,L007,1
LI0001746,T00312,2025-11-25,C54376,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,2500,22500,PM03,Credit,L007,1
LI0001747,T00312,2025-11-25,C54376,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,3,20000,3000,57000,PM03,Credit,L007,1
LI0001748,T00312,2025-11-25,C54376,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,4,20000,4000,76000,PM03,Credit,L007,1
LI0001749,T00313,2025-11-25,C74394,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,2500,22500,PM02,Debit,L005,1
LI0001750,T00313,2025-11-25,C74394,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,5,5500,2750,24750,PM02,Debit,L005,1
LI0001751,T00313,2025-11-25,C74394,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,5,3500,2625,14875,PM02,Debit,L005,1
LI0001752,T00313,2025-11-25,C74394,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,4,3500,1400,12600,PM02,Debit,L005,1
LI0001753,T00313,2025-11-25,C74394,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,1,3500,525,2975,PM02,Debit,L005,1
LI0001754,T00313,2025-11-25,C74394,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,1050,5950,PM02,Debit,L005,1
LI0001755,T00314,2025-11-25,C28393,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,4,20000,4000,76000,PM05,GoPay,L001,1
LI0001756,T00314,2025-11-25,C28393,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,2500,22500,PM05,GoPay,L001,1
LI0001757,T00314,2025-11-25,C28393,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,4000,16000,PM05,GoPay,L001,1
LI0001758,T00314,2025-11-25,C28393,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,3375,19125,PM05,GoPay,L001,1
LI0001759,T00314,2025-11-25,C28393,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,550,4950,PM05,GoPay,L001,1
LI0001760,T00314,2025-11-25,C28393,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,3,5000,3000,12000,PM05,GoPay,L001,1
LI0001761,T00314,2025-11-25,C28393,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,5,25000,12500,112500,PM05,GoPay,L001,1
LI0001762,T00315,2025-11-25,C87648,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,3,25000,7500,67500,PM04,OVO,L004,1
LI0001763,T00315,2025-11-25,C87648,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,675,3825,PM04,OVO,L004,1
LI0001764,T00315,2025-11-25,C87648,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM04,OVO,L004,1
LI0001765,T00315,2025-11-25,C87648,IM002,INDOMARET ANIVA JUNCTION,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,2,8000,1600,14400,PM04,OVO,L004,1
LI0001766,T00315,2025-11-25,C87648,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,5,25000,12500,112500,PM04,OVO,L004,1
LI0001767,T00315,2025-11-25,C87648,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,5000,45000,PM04,OVO,L004,1
LI0001768,T00315,2025-11-25,C87648,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,4,5000,3000,17000,PM04,OVO,L004,1
LI0001769,T00315,2025-11-25,C87648,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,3,5000,3000,12000,PM04,OVO,L004,1
LI0001770,T00316,2025-11-26,C39687,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,2,5000,1500,8500,PM03,Credit,L002,1
LI0001771,T00316,2025-11-26,C39687,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,2100,11900,PM03,Credit,L002,1
LI0001772,T00316,2025-11-26,C39687,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,1200,4800,PM03,Credit,L002,1
LI0001773,T00317,2025-11-26,C95347,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,3,6000,3600,14400,PM03,Credit,L003,1
LI0001774,T00317,2025-11-26,C95347,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM03,Credit,L003,1
LI0001775,T00317,2025-11-26,C95347,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM03,Credit,L003,1
LI0001776,T00318,2025-11-26,C68069,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,1,12000,2400,9600,PM04,OVO,L006,1
LI0001777,T00318,2025-11-26,C68069,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,4,4500,2700,15300,PM04,OVO,L006,1
LI0001778,T00318,2025-11-26,C68069,IM003,INDOMARET FRESH BOSTON SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,5,25000,12500,112500,PM04,OVO,L006,1
LI0001779,T00318,2025-11-26,C68069,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,3750,21250,PM04,OVO,L006,1
LI0001780,T00318,2025-11-26,C68069,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM04,OVO,L006,1
LI0001781,T00318,2025-11-26,C68069,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,5,3500,2625,14875,PM04,OVO,L006,1
LI0001782,T00318,2025-11-26,C68069,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,4,3500,2100,11900,PM04,OVO,L006,1
LI0001783,T00318,2025-11-26,C68069,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,1650,14850,PM04,OVO,L006,1
LI0001784,T00319,2025-11-26,C47959,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,2,3500,700,6300,PM03,Credit,L001,1
LI0001785,T00319,2025-11-26,C47959,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,5,20000,5000,95000,PM03,Credit,L001,1
LI0001786,T00319,2025-11-26,C47959,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,3,4500,2025,11475,PM03,Credit,L001,1
LI0001787,T00319,2025-11-26,C47959,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,3,3500,1575,8925,PM03,Credit,L001,1
LI0001788,T00319,2025-11-26,C47959,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM03,Credit,L001,1
LI0001789,T00319,2025-11-26,C47959,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,4,4500,2700,15300,PM03,Credit,L001,1
LI0001790,T00319,2025-11-26,C47959,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,3,4500,2025,11475,PM03,Credit,L001,1
LI0001791,T00320,2025-11-26,C71602,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,4000,16000,PM06,ShopeePay,L002,1
LI0001792,T00320,2025-11-26,C71602,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,1200,4800,PM06,ShopeePay,L002,1
LI0001793,T00320,2025-11-26,C71602,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,4,8000,3200,28800,PM06,ShopeePay,L002,1
LI0001794,T00320,2025-11-26,C71602,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,5,25000,12500,112500,PM06,ShopeePay,L002,1
LI0001795,T00320,2025-11-26,C71602,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM06,ShopeePay,L002,1
LI0001796,T00320,2025-11-26,C71602,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,4,3500,1400,12600,PM06,ShopeePay,L002,1
LI0001797,T00320,2025-11-26,C71602,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,3,25000,7500,67500,PM06,ShopeePay,L002,1
LI0001798,T00321,2025-11-26,C52648,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,4,5500,2200,19800,PM04,OVO,L004,1
LI0001799,T00321,2025-11-26,C52648,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,4,12000,9600,38400,PM04,OVO,L004,1
LI0001800,T00321,2025-11-26,C52648,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,4,25000,10000,90000,PM04,OVO,L004,1
LI0001801,T00321,2025-11-26,C52648,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,5,25000,12500,112500,PM04,OVO,L004,1
LI0001802,T00321,2025-11-26,C52648,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,4,3500,2100,11900,PM04,OVO,L004,1
LI0001803,T00321,2025-11-26,C52648,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,2500,22500,PM04,OVO,L004,1
LI0001804,T00321,2025-11-26,C52648,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,4,4500,2700,15300,PM04,OVO,L004,1
LI0001805,T00321,2025-11-26,C52648,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,3,4500,2025,11475,PM04,OVO,L004,1
LI0001806,T00322,2025-11-26,C81030,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,1,3500,525,2975,PM04,OVO,L003,1
LI0001807,T00322,2025-11-26,C81030,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,4000,16000,PM04,OVO,L003,1
LI0001808,T00322,2025-11-26,C81030,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,5,3500,1750,15750,PM04,OVO,L003,1
LI0001809,T00322,2025-11-26,C81030,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,5000,20000,PM04,OVO,L003,1
LI0001810,T00322,2025-11-26,C81030,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,700,6300,PM04,OVO,L003,1
LI0001811,T00322,2025-11-26,C81030,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,2,12000,4800,19200,PM04,OVO,L003,1
LI0001812,T00322,2025-11-26,C81030,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,5,25000,12500,112500,PM04,OVO,L003,1
LI0001813,T00322,2025-11-26,C81030,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM04,OVO,L003,1
LI0001814,T00323,2025-11-26,C60542,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,1,3500,525,2975,PM05,GoPay,L004,1
LI0001815,T00323,2025-11-26,C60542,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,4,5000,3000,17000,PM05,GoPay,L004,1
LI0001816,T00323,2025-11-26,C60542,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,1050,5950,PM05,GoPay,L004,1
LI0001817,T00323,2025-11-26,C60542,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,1,5000,1000,4000,PM05,GoPay,L004,1
LI0001818,T00323,2025-11-26,C60542,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,4,3500,2100,11900,PM05,GoPay,L004,1
LI0001819,T00324,2025-11-26,C42231,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,5000,20000,PM05,GoPay,L007,1
LI0001820,T00324,2025-11-26,C42231,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,2,5000,2000,8000,PM05,GoPay,L007,1
LI0001821,T00324,2025-11-26,C42231,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,7200,28800,PM05,GoPay,L007,1
LI0001822,T00324,2025-11-26,C42231,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,2100,11900,PM05,GoPay,L007,1
LI0001823,T00324,2025-11-26,C42231,IM003,INDOMARET FRESH BOSTON SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,1,3500,525,2975,PM05,GoPay,L007,1
LI0001824,T00324,2025-11-26,C42231,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,1,5000,1000,4000,PM05,GoPay,L007,1
LI0001825,T00324,2025-11-26,C42231,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,5,20000,5000,95000,PM05,GoPay,L007,1
LI0001826,T00325,2025-11-26,C37867,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,4,3500,1400,12600,PM02,Debit,L005,1
LI0001827,T00325,2025-11-26,C37867,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,3,3500,1575,8925,PM02,Debit,L005,1
LI0001828,T00325,2025-11-26,C37867,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,2400,21600,PM02,Debit,L005,1
LI0001829,T00325,2025-11-26,C37867,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,350,3150,PM02,Debit,L005,1
LI0001830,T00325,2025-11-26,C37867,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,2,25000,5000,45000,PM02,Debit,L005,1
LI0001831,T00325,2025-11-26,C37867,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM02,Debit,L005,1
LI0001832,T00325,2025-11-26,C37867,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,3,25000,7500,67500,PM02,Debit,L005,1
LI0001833,T00325,2025-11-26,C37867,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,700,6300,PM02,Debit,L005,1
LI0001834,T00326,2025-11-26,C42475,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,3,20000,3000,57000,PM04,OVO,L003,1
LI0001835,T00326,2025-11-26,C42475,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,2,5000,1500,8500,PM04,OVO,L003,1
LI0001836,T00326,2025-11-26,C42475,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,1,5000,1000,4000,PM04,OVO,L003,1
LI0001837,T00326,2025-11-26,C42475,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,3,25000,7500,67500,PM04,OVO,L003,1
LI0001838,T00326,2025-11-26,C42475,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,3375,19125,PM04,OVO,L003,1
LI0001839,T00326,2025-11-26,C42475,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,4,6000,4800,19200,PM04,OVO,L003,1
LI0001840,T00326,2025-11-26,C42475,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM04,OVO,L003,1
LI0001841,T00326,2025-11-26,C42475,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,3750,21250,PM04,OVO,L003,1
LI0001842,T00327,2025-11-27,C46823,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,2,5000,1500,8500,PM04,OVO,L001,1
LI0001843,T00327,2025-11-27,C46823,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,4200,23800,PM04,OVO,L001,1
LI0001844,T00327,2025-11-27,C46823,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,4200,23800,PM04,OVO,L001,1
LI0001845,T00327,2025-11-27,C46823,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,2400,21600,PM04,OVO,L001,1
LI0001846,T00328,2025-11-27,C54600,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM05,GoPay,L006,1
LI0001847,T00328,2025-11-27,C54600,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,2500,22500,PM05,GoPay,L006,1
LI0001848,T00328,2025-11-27,C54600,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM05,GoPay,L006,1
LI0001849,T00328,2025-11-27,C54600,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,550,4950,PM05,GoPay,L006,1
LI0001850,T00329,2025-11-27,C76466,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,2,3500,1050,5950,PM04,OVO,L002,1
LI0001851,T00329,2025-11-27,C76466,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,2,8000,1600,14400,PM04,OVO,L002,1
LI0001852,T00329,2025-11-27,C76466,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,1200,4800,PM04,OVO,L002,1
LI0001853,T00329,2025-11-27,C76466,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,2,3500,1050,5950,PM04,OVO,L002,1
LI0001854,T00329,2025-11-27,C76466,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM04,OVO,L002,1
LI0001855,T00329,2025-11-27,C76466,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,4,8000,3200,28800,PM04,OVO,L002,1
LI0001856,T00329,2025-11-27,C76466,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,2,5000,1500,8500,PM04,OVO,L002,1
LI0001857,T00329,2025-11-27,C76466,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,3,3500,1050,9450,PM04,OVO,L002,1
LI0001858,T00330,2025-11-27,C52238,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,5,5500,2750,24750,PM01,Cash,L001,1
LI0001859,T00330,2025-11-27,C52238,IM001,INDOMARET LATIGO SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,1,12000,2400,9600,PM01,Cash,L001,1
LI0001860,T00330,2025-11-27,C52238,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,3,6000,3600,14400,PM01,Cash,L001,1
LI0001861,T00330,2025-11-27,C52238,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM01,Cash,L001,1
LI0001862,T00331,2025-11-27,C29004,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,3375,19125,PM02,Debit,L007,1
LI0001863,T00331,2025-11-27,C29004,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,1000,19000,PM02,Debit,L007,1
LI0001864,T00331,2025-11-27,C29004,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,4,12000,9600,38400,PM02,Debit,L007,1
LI0001865,T00331,2025-11-27,C29004,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,3,3500,1575,8925,PM02,Debit,L007,1
LI0001866,T00331,2025-11-27,C29004,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,2,12000,4800,19200,PM02,Debit,L007,1
LI0001867,T00332,2025-11-27,C13815,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,5,8000,4000,36000,PM04,OVO,L005,1
LI0001868,T00332,2025-11-27,C13815,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,3,3500,1050,9450,PM04,OVO,L005,1
LI0001869,T00332,2025-11-27,C13815,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,4,4500,2700,15300,PM04,OVO,L005,1
LI0001870,T00333,2025-11-27,C48928,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,3750,21250,PM03,Credit,L006,1
LI0001871,T00333,2025-11-27,C48928,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,5,5500,2750,24750,PM03,Credit,L006,1
LI0001872,T00333,2025-11-27,C48928,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM03,Credit,L006,1
LI0001873,T00333,2025-11-27,C48928,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,675,3825,PM03,Credit,L006,1
LI0001874,T00333,2025-11-27,C48928,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,1,12000,2400,9600,PM03,Credit,L006,1
LI0001875,T00334,2025-11-27,C88907,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,4,20000,4000,76000,PM04,OVO,L002,1
LI0001876,T00334,2025-11-27,C88907,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,4,7000,4200,23800,PM04,OVO,L002,1
LI0001877,T00334,2025-11-27,C88907,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,4,25000,10000,90000,PM04,OVO,L002,1
LI0001878,T00334,2025-11-27,C88907,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,4,3500,2100,11900,PM04,OVO,L002,1
LI0001879,T00334,2025-11-27,C88907,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,3,3500,1050,9450,PM04,OVO,L002,1
LI0001880,T00334,2025-11-27,C88907,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,4,25000,10000,90000,PM04,OVO,L002,1
LI0001881,T00334,2025-11-27,C88907,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM04,OVO,L002,1
